,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
630,2100.0,4.0,3.5,4515.0,1970.0,68 Oliver Pl,Single Family Home,Bulls Head,Staten Island,750000.0
631,2640.0,3.0,3.0,1980.0,1925.0,2948 Richmond Ter,Single Family Home,Mariners Harbor,Staten Island,315000.0
632,1218.0,3.0,1.5,3000.0,2002.0,209 Maple Pkwy,Single Family Home,Mariners Harbor,Staten Island,480000.0
633,1564.0,4.0,2.0,3920.0,1950.0,11833 225th St,Single Family Home,Cambria Heights,New York,582000.0
634,2575.0,5.0,3.5,2178.0,1960.0,79-08 150th St,Multi-Family Home,Kew Gardens Hills,Queens,1160000.0
635,859.0,1.0,2.5,859.0,1998.0,8676 23rd Ave,Condo,Gravesend,Brooklyn,500000.0
636,1872.0,3.0,2.0,2187.0,1910.0,336 77th St,Single Family Home,Bay Ridge,Brooklyn,1150000.0
637,1500.0,3.0,2.5,2000.0,1920.0,2808 Ford St,Single Family Home,Sheepshead Bay,Brooklyn,800000.0
638,1844.0,9.0,4.0,2500.0,1925.0,200 Benziger Ave,Single Family Home,New Brighton,Staten Island,460000.0
639,2230.0,3.0,3.0,6150.0,1965.0,210 Spratt Ave,Single Family Home,Bay Terrace,Staten Island,868500.0
640,3040.0,4.0,3.5,4883.0,2010.0,149 Quincy Ave,Single Family Home,South Beach,Staten Island,975000.0
641,1332.0,3.0,1.5,2553.0,1987.0,5 Shiel Ave,Single Family Home,Rossville,Staten Island,570000.0
642,1196.0,3.0,2.5,3100.0,1965.0,3440 Richmond Ave,Single Family Home,Eltingville,Staten Island,611250.0
643,1520.0,3.0,2.5,4000.0,1925.0,258 Poultney St,Single Family Home,Midland Beach,Staten Island,675000.0
644,2250.0,3.0,3.5,2500.0,2000.0,237 Gaynor St,Single Family Home,Woodrow,Staten Island,675000.0
645,2000.0,3.0,3.5,3096.0,2002.0,152 Graham Ave,Single Family Home,Bulls Head,Staten Island,730000.0
646,1526.0,3.0,2.5,1950.0,1960.0,5 Zoe St,Single Family Home,Dongan Hills,Staten Island,587000.0
647,2944.0,3.0,2.0,6450.0,1910.0,215 Ward Ave,Single Family Home,Tompkinsville,Staten Island,765000.0
648,1314.0,3.0,1.5,4500.0,1937.0,85 Hillside Ter,Single Family Home,Great Kills,Staten Island,690000.0
649,1140.0,2.0,1.5,1298.0,1990.0,26 Jupiter Ln,Condo,Graniteville,Staten Island,372900.0
650,1116.0,2.0,2.5,984.0,1991.0,764 Barlow Ave,Single Family Home,Eltingville,Staten Island,475000.0
651,978.0,2.0,1.0,978.0,1983.0,571 Correll Ave,Condo,Rossville,Staten Island,385000.0
652,1700.0,3.0,2.0,2100.0,1935.0,1563 81st St,Single Family Home,Bensonhurst,Brooklyn,945000.0
653,1240.0,5.0,2.0,6000.0,1960.0,426 Bard Ave,Single Family Home,West Brighton,Staten Island,693000.0
654,1712.0,3.0,1.5,2317.0,1925.0,120 86th St,Single Family Home,Bay Ridge,Brooklyn,1055000.0
655,1440.0,3.0,1.5,4000.0,1965.0,81 Birchard Ave,Single Family Home,Willowbrook,Staten Island,605000.0
656,1507.0,2.0,1.0,5000.0,1945.0,276 Atlantic Ave,Single Family Home,Dongan Hills,Staten Island,725000.0
657,1216.0,3.0,1.5,27007.2248,1975.0,347 Melba St,Single Family Home,Manor Heights,Staten Island,535000.0
658,2441.0,3.0,3.5,2500.0,1985.0,392 Nome Ave,Single Family Home,New Springville,Staten Island,751000.0
659,1775.0,3.0,2.5,1785.0,1930.0,2041 E 28th St,Single Family Home,Sheepshead Bay,Brooklyn,929000.0
660,1632.0,4.0,2.5,6000.0,1940.0,191-11 120th Ave,Multi-Family Home,St. Albans,Queens,712500.0
661,3169.0,7.0,3.5,2000.0,1910.0,453 63rd St,Multi-Family Home,Sunset Park,Brooklyn,1420000.0
662,1200.0,4.0,2.0,2500.0,1930.0,270 Glen Ave,Single Family Home,Tompkinsville,Staten Island,353000.0
663,1536.0,2.0,3.0,3920.0,1920.0,137-18 95th St,Multi-Family Home,Ozone Park,New York,795000.0
664,1512.0,5.0,2.0,2400.0,1925.0,1058 E 35th St,Single Family Home,Flatlands,Brooklyn,720000.0
665,1168.0,3.0,1.5,1742.0,1920.0,9147 111th St,Single Family Home,Richmond Hill,New York,624000.0
666,2560.0,5.0,2.0,2450.0,1930.0,1020 74th St,Multi-Family Home,Dyker Heights,Brooklyn,1533000.0
667,1115.0,3.0,2.0,3485.0,1945.0,51-15 Marathon Pkwy,Single Family Home,Little Neck,New York,914000.0
668,1836.0,4.0,2.0,2614.0,1920.0,103-12 103rd St,Multi-Family Home,Richmond Hill,Queens,700000.0
669,2760.0,4.0,3.0,2000.0,1960.0,2079 E 52nd St,Multi-Family Home,Mill Basin,Brooklyn,818000.0
670,1400.0,4.0,2.0,900.0,1981.0,134 Timber Ridge Dr,Condo,Great Kills,Staten Island,460000.0
671,2816.0,3.0,3.5,4500.0,1986.0,40 Hillcrest St,Single Family Home,Great Kills,Staten Island,914000.0
672,1296.0,3.0,1.5,1800.0,1979.0,13 Hillridge Ct,Condo,Rosebank,Staten Island,550000.0
673,2660.0,4.0,3.5,6300.0,2004.0,21 Piedmont Ave,Single Family Home,Grasmere,Staten Island,1277100.0
674,1622.0,4.0,2.5,2280.0,1999.0,28 Anaconda St,Single Family Home,Huguenot,Staten Island,650000.0
675,1644.0,4.0,3.0,8000.0,1940.0,305 Edinboro Rd,Single Family Home,Lighthouse Hill,Staten Island,925000.0
676,1910.0,4.0,2.5,1800.0,1935.0,1335 86th St,Single Family Home,Dyker Heights,Brooklyn,1120000.0
677,1288.0,3.0,2.0,1680.0,1920.0,50 Gotham Ave,Single Family Home,Gerritsen Beach,Brooklyn,660000.0
678,1770.0,4.0,3.5,4000.0,1970.0,102 Oakville St,Single Family Home,Willowbrook,Staten Island,780000.0
679,980.0,3.0,1.5,1800.0,1925.0,1921 E 34th St,Single Family Home,Marine Park,Brooklyn,665000.0
680,1264.0,3.0,1.0,3000.0,1915.0,41 Tompkins St,Single Family Home,Stapleton,Staten Island,345000.0
681,1633.0,3.0,2.0,1440.0,1935.0,6617 Ovington Ct,Single Family Home,Bensonhurst,Brooklyn,930000.0
682,1503.0,5.0,2.5,3920.0,1957.0,13307 160th St,Single Family Home,Rochdale,Queens,460000.0
683,2420.0,5.0,2.0,2178.0,1960.0,751 E 84th St,Multi-Family Home,Canarsie,Brooklyn,875000.0
684,1884.0,3.0,3.0,2544.0,1980.0,55 Goller Pl,Single Family Home,Bulls Head,Staten Island,626000.0
685,2146.0,9.0,3.0,2250.0,1925.0,1725 66th St,Multi-Family Home,Bensonhurst,Brooklyn,1438000.0
686,1224.0,3.0,2.0,2178.0,1950.0,61-10 67 St,Single Family Home,Middle Village,New York,850000.0
687,1440.0,3.0,2.5,2500.0,1997.0,161 Bath Ave,Single Family Home,Dongan Hills,Staten Island,670000.0
688,1080.0,3.0,2.0,6000.0,1950.0,101 Delaware St,Single Family Home,Dongan Hills,Staten Island,790000.0
689,1080.0,2.0,1.5,1320.0,1979.0,130 North Dr,Condo,Rosebank,Staten Island,483500.0
690,2382.0,3.0,2.5,3380.0,2020.0,15 Barry St,Single Family Home,Rossville,Staten Island,699000.0
691,1200.0,3.0,1.5,2695.0,1965.0,55 Chestnut Ave,Single Family Home,Rosebank,Staten Island,540000.0
692,1080.0,2.0,1.5,1391.0,1981.0,38 Bower Ct,Condo,Rossville,Staten Island,425000.0
693,1780.0,3.0,3.5,2725.0,1998.0,72 Kennington St,Single Family Home,Great Kills,Staten Island,690000.0
694,2560.0,4.0,2.0,6100.0,1910.0,22 Dongan St,Single Family Home,West Brighton,Staten Island,590000.0
695,2422.0,3.0,3.5,2750.0,2020.0,1209 Willowbrook Rd,Single Family Home,New Dorp,Staten Island,720000.0
696,2006.0,3.0,2.5,2250.0,2000.0,302 Wingham St,Single Family Home,Rosebank,Staten Island,780000.0
697,3235.0,5.0,5.5,7030.0,1975.0,34 Wetmore Rd,Single Family Home,Grymes Hill,Staten Island,945000.0
698,4000.0,3.0,2.0,3920.0,1940.0,50-14 245th St,Single Family Home,Douglaston,Queens,1200000.0
699,5870.0,4.0,4.5,13939.2128,2001.0,55 Arbor Ct,Single Family Home,Emerson Hill,Staten Island,2400000.0
700,2042.0,4.0,2.0,4200.0,1970.0,773 Rensselaer Ave,Single Family Home,Huguenot,Staten Island,734900.0
701,1491.0,3.0,2.0,3600.0,1915.0,248 Delafield Ave,Single Family Home,West Brighton,Staten Island,603500.0
702,1584.0,3.0,2.0,2850.0,1970.0,11 Bowden St,Single Family Home,Grant City,Staten Island,670000.0
703,1092.0,3.0,2.0,2100.0,1925.0,92 Coursen Pl,Single Family Home,Stapleton,Staten Island,424000.0
704,1332.0,3.0,2.5,3300.0,1975.0,33 Ladd Ave,Single Family Home,Greenridge,Staten Island,590000.0
705,2227.0,3.0,2.0,2178.0,1940.0,30-64 85th St,Multi-Family Home,Jackson Heights,Queens,830000.0
706,2640.0,4.0,3.5,3330.0,1999.0,15 Craig Ave,Single Family Home,Tottenville,Staten Island,905000.0
707,2666.0,4.0,3.0,4312.0,1970.0,820 W Fingerboard Rd,Single Family Home,Grasmere,Staten Island,750000.0
708,3780.0,5.0,4.5,13068.012,1986.0,115 Meade Loop,Single Family Home,Charleston,Staten Island,1075000.0
709,1440.0,3.0,2.5,2200.0,1994.0,139 Monahan Ave,Single Family Home,New Springville,Staten Island,640000.0
710,1700.0,4.0,1.5,2800.0,1979.0,120 Carlyle Grn,Single Family Home,Arden Heights,Staten Island,600000.0
711,2246.0,3.0,1.0,4465.0,1970.0,385 Gower St,Single Family Home,Manor Heights,Staten Island,725000.0
712,904.0,3.0,2.0,5000.0,1955.0,543 Wainwright Ave,Single Family Home,Eltingville,Staten Island,672000.0
713,1008.0,2.0,1.5,1044.0,1986.0,63 Raily Ct,Condo,Huguenot,Staten Island,440000.0
714,1629.0,3.0,2.5,2129.0,2021.0,116 Hope Ave,Condo,Rosebank,Staten Island,650000.0
715,2072.0,3.0,2.0,4792.0,1933.0,150-31 10 Ave,Single Family Home,Whitestone,New York,950000.0
716,2088.0,4.0,5.0,4240.0,1970.0,3 Berry Ave,Single Family Home,Eltingville,Staten Island,790000.0
717,1620.0,3.0,2.0,2376.0,1985.0,3 White St,Single Family Home,Rosebank,Staten Island,560000.0
718,1120.0,3.0,1.5,2400.0,1980.0,243 Shotwell Ave,Single Family Home,Eltingville,Staten Island,540000.0
719,2830.0,4.0,2.5,4800.0,1925.0,791 Jewett Ave,Single Family Home,Westerleigh,Staten Island,662500.0
720,2530.0,4.0,5.0,5040.0,1975.0,3291 Victory Blvd,Single Family Home,Bulls Head,Staten Island,860000.0
721,1090.0,2.0,1.5,1806.0,1991.0,62 Halpin Ave,Condo,Arden Heights,Staten Island,520000.0
722,1680.0,4.0,1.0,6000.0,1950.0,1685 Arden Ave,Single Family Home,Eltingville,Staten Island,548000.0
723,962.0,2.0,1.5,4000.0,1955.0,78 Barton Ave,Single Family Home,Grant City,Staten Island,605000.0
724,1500.0,2.0,1.5,1424.0,1987.0,23 Venus Ln,Condo,New Springville,Staten Island,493000.0
725,2275.0,3.0,2.0,2178.0,1920.0,15038 Grand Central Pkwy,Single Family Home,Briarwood,Queens,685000.0
726,1368.0,3.0,1.5,1742.0,1940.0,29-07 167 St,Single Family Home,Flushing,New York,760000.0
727,8000.0,5.0,6.5,25700.4236,1996.0,167 Bedell Ave,Single Family Home,Tottenville,Staten Island,1300000.0
728,2500.0,3.0,2.5,3450.0,1997.0,32 Jardine Ave,Single Family Home,Bulls Head,Staten Island,707500.0
729,2052.0,4.0,2.0,4000.0,1965.0,72 Vedder Ave,Single Family Home,Westerleigh,Staten Island,680000.0
730,1440.0,3.0,2.5,2500.0,1994.0,282 Greaves Ave,Single Family Home,Great Kills,Staten Island,645000.0
731,1480.0,3.0,1.5,1480.0,1981.0,113 Morani St,Condo,Bulls Head,Staten Island,472000.0
732,1232.0,3.0,1.5,2185.0,1980.0,437 Getz Ave,Single Family Home,Eltingville,Staten Island,570000.0
733,1400.0,3.0,1.5,1750.0,2000.0,183 Morningstar Rd,Single Family Home,Elm Park,Staten Island,235000.0
734,1696.0,3.0,2.5,2000.0,1930.0,1562 E 29th St,Single Family Home,Sheepshead Bay,Brooklyn,888000.0
735,768.0,2.0,1.0,3600.0,1950.0,260 Livermore Ave,Single Family Home,Westerleigh,Staten Island,450000.0
736,1605.0,4.0,2.5,3920.0,1945.0,61-22 213 St,Single Family Home,Bayside,New York,818888.0
737,1605.0,4.0,2.5,3920.0,1945.0,61-22 213 St,Single Family Home,Bayside,New York,818888.0
738,2392.0,4.0,3.5,2070.0,1980.0,23 Ebey Ln,Single Family Home,Huguenot,Staten Island,620000.0
739,1792.0,4.0,2.0,6000.0,1940.0,96 Maple Pkwy,Single Family Home,Mariners Harbor,Staten Island,563000.0
740,1690.0,4.0,2.5,2280.0,1975.0,210 McVeigh Ave,Single Family Home,New Springville,Staten Island,625000.0
741,1920.0,3.0,2.5,3590.0,1975.0,233 Mason Ave,Single Family Home,Dongan Hills,Staten Island,650000.0
742,1092.0,3.0,2.0,4500.0,1960.0,6 S Greenleaf Ave,Single Family Home,Westerleigh,Staten Island,625000.0
743,1444.0,3.0,2.5,2500.0,2021.0,53 Parkinson Ave,Single Family Home,Grasmere,Staten Island,735000.0
744,2411.0,6.0,5.0,4050.0,2020.0,327 Bartlett Ave,Single Family Home,Eltingville,Staten Island,999999.0
745,1416.0,3.0,2.0,1307.0,1935.0,111-23 75th Rd,Single Family Home,Forest Hills,New York,1400000.0
746,3000.0,4.0,3.5,5200.0,2001.0,342 Eltingville Blvd,Single Family Home,Eltingville,Staten Island,875000.0
747,1700.0,3.0,2.5,3767.0,2013.0,106 Sweetgum Ln,Condo,New Springville,Staten Island,760000.0
748,1500.0,3.0,2.5,1600.0,1997.0,24 Smith St,Condo,Rosebank,Staten Island,495000.0
749,2000.0,3.0,3.5,3325.0,2006.0,280 Robinson Ave,Single Family Home,Eltingville,Staten Island,830000.0
750,1804.0,3.0,2.5,3250.0,1986.0,19 Seguine Pl,Single Family Home,Annadale,Staten Island,645000.0
751,1890.0,3.0,1.5,2688.0,2000.0,302 Bethel Ave,Single Family Home,Tottenville,Staten Island,640000.0
752,7290.0,9.0,11.0,2043.0,1890.0,110 W 76th St,Multi-Family Home,Upper West Side,Manhattan,5700000.0
753,7290.0,9.0,11.0,2043.0,1890.0,110-112 W 76th,Multi-Family Home,Upper West Side,Manhattan,8700000.0
754,1690.0,2.0,1.5,2134.0,1989.0,24 Zachary Ct,Condo,Westerleigh,Staten Island,386600.0
755,7290.0,9.0,11.0,2043.0,1890.0,112 W 76th St,Multi-Family Home,Upper West Side,Manhattan,3000000.0
756,1420.0,3.0,2.0,5227.0,1940.0,20619 Richland Ave,Single Family Home,Bayside,New York,960000.0
757,1536.0,3.0,2.5,2500.0,2001.0,146 Roswell Ave,Single Family Home,Travis - Chelsea,Staten Island,589000.0
758,1008.0,2.0,1.5,1050.0,1989.0,140 Rosedale Ave,Condo,Huguenot,Staten Island,451000.0
759,1296.0,3.0,1.5,1233.0,1986.0,15 Shirra Ave,Single Family Home,New Springville,Staten Island,515000.0
760,1270.0,3.0,2.5,1900.0,2006.0,149 Amador St,Single Family Home,Graniteville,Staten Island,525000.0
761,1768.0,4.0,2.0,4000.0,1965.0,16 Sparkill Ave,Single Family Home,Concord,Staten Island,750000.0
762,1440.0,3.0,2.5,2860.0,1965.0,27 Barbara St,Single Family Home,Oakwood,Staten Island,670000.0
763,1360.0,3.0,1.5,2430.0,1975.0,50 Wilson Ave,Single Family Home,Great Kills,Staten Island,560000.0
764,940.0,2.0,2.0,3700.0,1955.0,89 Sylvia St,Single Family Home,Eltingville,Staten Island,510000.0
765,1900.0,2.0,2.5,1243.0,1992.0,717 Correll Ave,Condo,Rossville,Staten Island,476000.0
766,1360.0,2.0,1.5,1260.0,1992.0,89 Richmond Hill Rd,Condo,New Springville,Staten Island,438000.0
767,1560.0,2.0,1.5,2220.0,1980.0,520 Midland Ave,Single Family Home,Midland Beach,Staten Island,480000.0
768,2506.0,4.0,2.5,1960.0,1999.0,26 White Oak Ln,Single Family Home,Woodrow,Staten Island,648000.0
769,1440.0,3.0,2.5,2860.0,2014.0,9 Dumont Ave,Single Family Home,Dongan Hills,Staten Island,640000.0
770,1536.0,3.0,1.5,1800.0,1975.0,217 Dover Grn,Condo,Arden Heights,Staten Island,489000.0
771,1216.0,3.0,1.5,2496.0,1973.0,3970 Victory Blvd,Single Family Home,Travis - Chelsea,Staten Island,490000.0
772,2246.0,4.0,2.5,4000.0,1980.0,16 Marvin Rd,Single Family Home,Woodrow,Staten Island,750000.0
773,1658.0,2.0,0.0,3920.0,1945.0,27-21 165th St,Single Family Home,Flushing,New York,818800.0
774,3544.0,7.0,5.0,3049.0,2004.0,60-08 77th Pl,Multi-Family Home,Maspeth,Queens,1650000.0
775,4200.0,6.0,6.0,10018.809200000002,2004.0,53 Ottavio Promenade,Single Family Home,Tottenville,Staten Island,1550000.0
776,1584.0,3.0,1.5,5000.0,1935.0,134 W Cedarview Ave,Single Family Home,Richmond Town,Staten Island,820000.0
777,1716.0,3.0,2.5,3000.0,1998.0,182 Leverett Ave,Single Family Home,Great Kills,Staten Island,711000.0
778,1620.0,3.0,2.5,1800.0,1980.0,52 North Dr,Condo,Rosebank,Staten Island,582000.0
779,1230.0,3.0,2.5,2058.0,1960.0,123 Lamport Blvd,Single Family Home,South Beach,Staten Island,420000.0
780,1186.0,3.0,2.5,3000.0,1970.0,166 Ardmore Ave,Single Family Home,Willowbrook,Staten Island,670000.0
781,2900.0,8.0,5.0,4792.0,2021.0,118-28 203rd St,Multi-Family Home,St. Albans,Queens,1030000.0
782,1024.0,2.0,1.5,2178.0,1945.0,159-23 Powells Cove Blvd,Single Family Home,Whitestone,New York,745000.0
783,1195.0,3.0,2.5,1900.0,2019.0,150 Freeborn St,Single Family Home,Midland Beach,Staten Island,480000.0
784,3150.0,3.0,3.0,5000.0,1955.0,245 Burbank Ave,Single Family Home,New Dorp,Staten Island,1316000.0
785,4788.0,4.0,3.5,12632.4116,2011.0,12 Kayla Ct,Single Family Home,New Dorp,Staten Island,1584000.0
786,2484.0,5.0,3.5,6000.0,1975.0,416 Edgegrove Ave,Single Family Home,Huguenot,Staten Island,870000.0
787,1080.0,3.0,1.0,1800.0,1930.0,51 Wavecrest St,Single Family Home,New Dorp Beach,Staten Island,420000.0
788,1441.0,4.0,1.0,2737.0,1920.0,157 Anderson St,Single Family Home,Rosebank,Staten Island,499999.0
789,1504.0,5.0,2.5,2500.0,1935.0,1236 E 27th St,Single Family Home,Midwood,Brooklyn,990000.0
790,2390.0,3.0,1.5,2475.0,1983.0,652 Travis Ave,Single Family Home,New Springville,Staten Island,787950.0
791,3999.0,4.0,3.5,9297.0,2005.0,33 Bayside Ln,Single Family Home,Prince's Bay,Staten Island,1190000.0
792,1216.0,3.0,1.5,3920.0,1920.0,85-18 55th Ave,Single Family Home,Elmhurst,New York,1080000.0
793,2366.0,6.0,2.5,4454.0,1970.0,11 Elias Pl,Single Family Home,Westerleigh,Staten Island,884900.0
794,1188.0,3.0,1.5,1943.0,1982.0,26 Charleston Ave,Condo,New Dorp,Staten Island,437500.0
795,1500.0,3.0,3.5,2500.0,2020.0,7 Smith St,Single Family Home,Rosebank,Staten Island,655000.0
796,1052.0,3.0,2.0,2790.0,1925.0,393 Pelton Ave,Single Family Home,West Brighton,Staten Island,525000.0
797,1592.0,2.0,2.0,1600.0,1950.0,2117 E 35th St,Single Family Home,Marine Park,Brooklyn,673000.0
798,1767.0,3.0,2.0,2200.0,1945.0,28 E 55th St,Multi-Family Home,East Flatbush,Brooklyn,650000.0
799,1485.0,4.0,1.5,2178.0,1925.0,113-31 Union Tpke,Single Family Home,Forest Hills,New York,1045000.0
800,4867.0,4.0,4.5,13503.6124,1986.0,27 Flagg Ct,Single Family Home,Todt Hill,Staten Island,1762500.0
801,4800.0,4.0,5.5,11325.6104,2005.0,31 Arbutus Way,Single Family Home,Huguenot,Staten Island,1625000.0
802,1946.0,4.0,2.5,3431.0,1975.0,34 Kyle Ct,Condo,Arden Heights,Staten Island,599000.0
803,2411.0,6.0,5.0,4050.0,2020.0,450 Eltingville Blvd,Single Family Home,Eltingville,Staten Island,999999.0
804,1300.0,3.0,2.5,3689.0,2000.0,58 Millstone Ct,Condo,New Springville,Staten Island,545000.0
805,1500.0,5.0,3.0,3375.0,1920.0,25 Castleton Ave,Single Family Home,Tompkinsville,Staten Island,480000.0
806,2704.0,3.0,2.0,7749.0,1970.0,24 Juni Ct,Single Family Home,New Springville,Staten Island,999000.0
807,1200.0,3.0,2.5,2500.0,1975.0,26 Ainsworth Ave,Single Family Home,Great Kills,Staten Island,600000.0
808,2084.0,6.0,4.5,3520.0,2019.0,293 Cromwell Ave,Single Family Home,Dongan Hills,Staten Island,939000.0
809,1786.0,3.0,2.0,4500.0,1960.0,50 Fairway Ave,Single Family Home,Clifton,Staten Island,525000.0
810,1096.0,3.0,1.0,2500.0,1925.0,193 Raymond Pl,Single Family Home,Castleton Corners,Staten Island,550000.0
811,1308.0,3.0,1.5,4000.0,1930.0,109-30 121st St,Multi-Family Home,South Ozone Park,New York,725000.0
812,1600.0,3.0,2.0,3075.0,1915.0,28 Presley St,Single Family Home,Great Kills,Staten Island,551000.0
813,950.0,2.0,1.0,950.0,1950.0,216-23 73rd Ave,Condo,New Dorp,Staten Island,290000.0
814,2160.0,5.0,2.0,2178.0,1915.0,74-46 64th Pl,Multi-Family Home,Glendale,Queens,875000.0
815,3125.0,4.0,3.0,17424.016,1950.0,414 Arbutus Ave,Single Family Home,Huguenot,Staten Island,995000.0
816,3770.0,5.0,5.5,11761.2108,1989.0,19 Keppel Ave,Single Family Home,Tottenville,Staten Island,1331000.0
817,2060.0,3.0,3.5,3000.0,2005.0,124 Crafton Ave,Single Family Home,Westerleigh,Staten Island,545000.0
818,2862.0,1.0,6.0,5688.0,1974.0,56 Sommer Ave,Multi-Family Home,Bulls Head,Staten Island,870000.0
819,1140.0,3.0,1.5,2500.0,1965.0,131 Buffalo St,Single Family Home,Bay Terrace,Staten Island,550000.0
820,1170.0,3.0,2.0,4342.0,1955.0,183 Kell Ave,Single Family Home,Westerleigh,Staten Island,675000.0
821,1000.0,4.0,2.0,5355.0,1955.0,4 Koch Blvd,Single Family Home,Eltingville,Staten Island,538500.0
822,1980.0,3.0,2.5,2600.0,1930.0,1423 79th St,Single Family Home,Bensonhurst,Brooklyn,1150000.0
823,1096.0,3.0,1.5,2500.0,1965.0,192 Eltingville Blvd,Single Family Home,Eltingville,Staten Island,445000.0
824,1890.0,3.0,1.5,2350.0,1977.0,266 Doane Ave,Single Family Home,Great Kills,Staten Island,550000.0
825,4131.0,3.0,3.0,4000.0,2021.0,56 Hickory Ave,Single Family Home,New Dorp,Staten Island,1039999.0
826,1500.0,4.0,1.5,3920.0,1950.0,57-10 262nd St,Single Family Home,Little Neck,Queens,950000.0
827,1440.0,3.0,2.5,2500.0,1993.0,293 Brighton St,Single Family Home,Tottenville,Staten Island,615000.0
828,2846.0,4.0,2.5,2300.0,1960.0,60-42 75 St,Single Family Home,Maspeth,New York,1130000.0
829,1504.0,3.0,2.5,2575.0,1980.0,729 Willowbrook Rd,Single Family Home,Willowbrook,Staten Island,649000.0
830,1722.0,3.0,2.5,2000.0,1989.0,58 Dalton Ave,Single Family Home,New Dorp,Staten Island,571000.0
831,1512.0,3.0,2.5,1400.0,2003.0,647 Targee St,Condo,Concord,Staten Island,510000.0
832,3330.0,5.0,4.5,6220.0,2004.0,34 Carlton Ct,Single Family Home,Huguenot,Staten Island,1250000.0
833,1568.0,5.0,2.5,2000.0,1920.0,1555 E 37th St,Single Family Home,Marine Park,Brooklyn,780000.0
834,2051.0,4.0,3.5,6000.0,1970.0,653 Edgegrove Ave,Single Family Home,Huguenot,Staten Island,765000.0
835,1092.0,3.0,3.0,5771.0,1950.0,166 Maple Pkwy,Single Family Home,Mariners Harbor,Staten Island,520000.0
836,4800.0,5.0,4.0,10018.809200000002,1984.0,350 Park St,Single Family Home,Richmond Town,Staten Island,1300000.0
837,2996.0,5.0,4.0,6500.0,1983.0,454 Yetman Ave,Single Family Home,Tottenville,Staten Island,920000.0
838,1088.0,3.0,2.5,2548.0,1988.0,314 Harold St,Single Family Home,Willowbrook,Staten Island,530000.0
839,1288.0,3.0,1.5,2000.0,1985.0,73 Cameron Ave,Single Family Home,South Beach,Staten Island,585000.0
840,1600.0,3.0,2.5,2800.0,1978.0,12 Ludlow St,Single Family Home,Greenridge,Staten Island,610000.0
841,1800.0,3.0,3.5,2260.0,1993.0,235 Milton Ave,Single Family Home,Oakwood,Staten Island,575000.0
842,1176.0,3.0,2.0,1968.0,1960.0,69 S Railroad Ave,Single Family Home,Dongan Hills,Staten Island,593000.0
843,1144.0,3.0,1.0,3840.0,1940.0,20 Livermore Ave,Single Family Home,Westerleigh,Staten Island,519000.0
844,1130.0,4.0,2.0,2500.0,1910.0,303 Taylor St,Single Family Home,West Brighton,Staten Island,437000.0
845,1533.0,4.0,2.0,6480.0,1950.0,71 Wadsworth Rd,Single Family Home,Shore Acres,Staten Island,730000.0
846,1176.0,3.0,2.5,2026.0,2020.0,56 Confederation Pl,Single Family Home,Mariners Harbor,Staten Island,505000.0
847,2040.0,5.0,3.0,2178.0,1920.0,62-19 60 Dr,Multi-Family Home,Maspeth,New York,780000.0
848,1105.0,5.0,2.0,3900.0,1950.0,130-31 223rd St,Land,Laurelton,Queens,610000.0
849,4136.0,4.0,4.5,11761.2108,2004.0,6157 Amboy Rd,Single Family Home,Pleasant Plains,Staten Island,1420000.0
850,5445.0,6.0,5.0,4000.0,1930.0,1115 E 5th St,Single Family Home,Midwood,Brooklyn,2999500.0
851,2290.0,4.0,3.5,2571.0,2006.0,47 Perona Ln,Single Family Home,Great Kills,Staten Island,705000.0
852,978.0,2.0,2.0,978.0,1983.0,87 Gervil St,Condo,Rossville,Staten Island,385000.0
853,3312.0,4.0,3.5,4500.0,2018.0,139 3rd St,Single Family Home,New Dorp,Staten Island,999000.0
854,1290.0,4.0,1.0,3920.0,1945.0,162-41 97th St,Single Family Home,Howard Beach,New York,620000.0
855,1900.0,4.0,3.0,3800.0,1950.0,297 Beach Rd,Single Family Home,Eltingville,Staten Island,800000.0
856,864.0,3.0,2.0,4000.0,1960.0,284 Montreal Ave,Single Family Home,Oakwood,Staten Island,645000.0
857,1408.0,3.0,2.5,2600.0,1996.0,11 Jackson Ave,Single Family Home,South Beach,Staten Island,580000.0
858,1500.0,3.0,2.5,2500.0,2020.0,5 Smith St,Single Family Home,Rosebank,Staten Island,640000.0
859,1300.0,3.0,1.5,2222.0,1992.0,105 Weed Ave,Single Family Home,New Dorp Beach,Staten Island,610000.0
860,1720.0,3.0,2.5,1808.0,2019.0,930 Richmond Rd,Condo,Concord,Staten Island,633000.0
861,1584.0,3.0,1.5,1742.0,1945.0,68-44 Harrow St,Single Family Home,Forest Hills,New York,950000.0
862,1440.0,3.0,3.5,2464.0,2011.0,91 Crabtree Ave,Single Family Home,Rossville,Staten Island,713000.0
863,2904.0,5.0,2.5,5100.0,1975.0,172 Sommer Ave,Single Family Home,Bulls Head,Staten Island,870000.0
864,1413.0,3.0,2.0,3246.0,1960.0,19 Tabb Pl,Single Family Home,Port Richmond,Staten Island,545000.0
865,2084.0,4.0,2.0,22215.6204,1915.0,361 St George Rd,Single Family Home,Lighthouse Hill,Staten Island,825000.0
866,1200.0,3.0,1.5,1848.0,2002.0,563 Greeley Ave,Single Family Home,Midland Beach,Staten Island,545000.0
