,sqft,beds,baths,lot_size,year_built,address,Bronx,Brooklyn,Manhattan,Queens,Staten Island,Condo,Land,Multi-Family Home,Single Family Home,sale_price
116,0.8949370369657188,2.8975921521655894,2.054879724686081,-0.4003614229551488,1.1475842573939077,95 Bay 38th St,0,1,0,0,0,0,0,1,0,1590000.0
117,-1.318589600591906,-0.3563697290196447,-1.1988248351470867,-0.2820374719606986,-1.2436635754825534,13 Homer St,0,0,0,0,1,0,0,0,1,349013.0
118,-0.1832937132149966,-0.3563697290196447,0.021314374790351,-0.3879324365061519,-0.0628004481361527,2432 Gerritsen Ave,0,1,0,0,0,0,0,0,1,735000.0
119,-0.1973097118245881,-0.3563697290196447,-1.1988248351470867,-0.2121865681173362,-3.9006056120119545,276 Winthrop St,0,1,0,0,0,0,0,0,1,1080000.0
120,-0.1973097118245881,1.5960073996914956,0.428027444769497,-0.2551908612308654,-1.0960556845642533,55-11 39th Ave,0,0,0,1,0,0,0,1,0,940000.0
121,-0.7259130879577522,0.294422647217402,0.428027444769497,0.1353278929966161,-0.653232011809353,220 Vanderbilt Ave,0,0,0,0,1,0,0,0,1,500000.0
122,0.9359838900366652,0.294422647217402,2.054879724686081,-0.5271370847349168,-3.5758682519916944,73 Gold St,0,1,0,0,0,0,0,1,0,4050000.0
123,-0.3374696979205028,-0.3563697290196447,0.021314374790351,-0.165453579069108,0.6752390064553475,448 Clifton Ave,0,0,0,0,1,0,0,0,1,645000.0
124,-0.2934194165760724,-0.3563697290196447,0.428027444769497,-0.0784506739261299,-1.0960556845642533,34 Cornell St,0,0,0,0,1,0,0,0,1,585000.0
125,1.5206512606081952,0.294422647217402,0.834740514748643,0.8224022638971631,1.2361489919448878,22 Dawn Ct,0,0,0,0,1,0,0,0,1,660000.0
126,0.6676776309387714,-0.3563697290196447,-0.3853986951887949,0.0893406431353277,0.3209800682514274,16 Rockville Ave,0,0,0,0,1,0,0,0,1,899000.0
127,-0.3975382633901805,-0.3563697290196447,0.834740514748643,-0.308386923232572,1.1475842573939077,255 Graves St,0,0,0,0,1,0,0,0,1,665000.0
128,0.6856982005796747,2.246799775928542,-0.3853986951887949,-0.4334225269094804,-1.0960556845642533,8125 6th Ave,0,1,0,0,0,0,0,1,0,1455000.0
129,0.1851268216656935,0.294422647217402,0.021314374790351,0.0632397715924343,0.4685879591697274,88 Berry Ave,0,0,0,0,1,0,0,0,1,720000.0
130,0.4754582214358026,0.294422647217402,0.021314374790351,-0.4078188148245469,-1.0960556845642533,6512 17th Ave,0,1,0,0,0,0,0,0,1,1040000.0
131,1.2243130042911186,-0.3563697290196447,0.021314374790351,0.0271957108903434,1.678972664699788,522 Clermont Ave,0,0,0,0,1,0,0,0,1,890000.0
132,-0.67785823558201,-0.3563697290196447,0.021314374790351,-0.4078188148245469,1.590407930148808,84 Livingston Ave,0,0,0,0,1,0,0,0,1,640000.0
133,0.6276319206256529,0.9452150234544489,0.428027444769497,0.0893406431353277,0.0848074427821472,1051 Willowbrook Rd,0,0,0,0,1,0,0,0,1,799000.0
134,-0.1662742863319212,-0.3563697290196447,-0.3853986951887949,-0.3498997379722215,-0.800839902727653,143 E 89th St,0,1,0,0,0,0,0,1,0,650000.0
135,-0.8700776450849788,-0.3563697290196447,-0.3853986951887949,0.1390565889313152,0.0848074427821472,354 Virginia Ave,0,0,0,0,1,0,0,0,1,535000.0
136,-0.0611542967599852,-0.3563697290196447,0.428027444769497,-0.4085645540114867,-0.9484477936459532,2610 Harway Ave,0,1,0,0,0,0,0,1,0,947000.0
137,0.0940228307033489,0.294422647217402,-0.3853986951887949,0.0396246973393403,0.3505016464350874,397 Robinson Ave,0,0,0,0,1,0,0,0,1,710000.0
138,-0.8220227927092366,-0.3563697290196447,-0.3853986951887949,0.0893406431353277,-0.2104083390544528,204 Amber St,0,0,0,0,1,0,0,0,1,730000.0
139,-0.3975382633901805,-0.3563697290196447,-0.3853986951887949,0.0831261499108293,0.7933253191899876,26 Peggy Ln,0,0,0,0,1,0,0,0,1,585000.0
140,-0.4275725461250194,-0.3563697290196447,-0.7921117651679408,-0.2979465746154146,0.0848074427821472,465 Beach Rd,0,0,0,0,1,0,0,0,1,610000.0
141,0.4994856476236737,0.9452150234544489,0.834740514748643,0.2804984547208996,1.708494242883448,555 Woodrow Rd,0,0,0,0,1,0,0,0,1,975000.0
142,-0.597766814955773,-0.3563697290196447,0.021314374790351,-0.4078188148245469,-1.2436635754825534,2655 E 27th St,0,1,0,0,0,0,0,0,1,628000.0
143,-0.67785823558201,0.294422647217402,-0.3853986951887949,0.3652641423030582,-0.2104083390544528,90 Shirley Ave,0,0,0,0,1,0,0,0,1,530000.0
144,-0.67785823558201,-0.3563697290196447,-0.7921117651679408,-0.2835289503345782,0.2324153337004473,173 Winham Ave,0,0,0,0,1,0,0,0,1,625000.0
145,-0.4776296840164175,-0.3563697290196447,-0.3853986951887949,-0.1592390858446095,-0.8894046372786332,90 Ontario Ave,0,0,0,0,1,0,0,0,1,495000.0
146,-0.2934194165760724,-1.0071621052566917,0.428027444769497,-0.3456738825795626,0.7342821628226676,145 Seaview Ave,0,0,0,0,1,0,0,1,0,590000.0
147,-1.078315338713195,-1.0071621052566917,-1.1988248351470867,-0.1281666197221174,-1.2436635754825534,22 Rosebank Pl,0,0,0,0,1,0,0,0,1,345000.0
148,-0.4055474054528042,-0.3563697290196447,-1.1988248351470867,-0.1470586791245926,-0.9484477936459532,10727 219th St,0,0,0,1,0,0,0,0,1,575000.0
149,-1.3486238833267448,0.294422647217402,-0.3853986951887949,-0.363571623066118,-1.3912714664008534,76-36 85th Dr,0,0,0,1,0,0,0,1,0,780000.0
150,0.170109680298274,-0.3563697290196447,-0.3853986951887949,0.0694542648169328,-0.800839902727653,150-24 20th Rd,0,0,0,1,0,0,0,0,1,1065000.0
151,-0.5747405315257299,-0.3563697290196447,-0.3853986951887949,0.2862157884874381,-0.3580162299727529,22-14 201 St,0,0,0,1,0,0,0,0,1,850000.0
152,-0.6898719486759456,-0.3563697290196447,-0.7921117651679408,-0.5246512874451175,0.6161958500880275,40 Hemlock Ct,0,0,0,0,1,1,0,0,0,450000.0
153,0.6236273495943411,-0.3563697290196447,0.021314374790351,0.0271957108903434,1.2951921483122075,575 Yetman Ave,0,0,0,0,1,0,0,0,1,995000.0
154,-0.2293462800750828,-2.308746857730785,-2.0122509751053785,-0.5122223009961206,0.9999763664756076,262 Edgewater St,0,0,0,0,1,0,0,1,0,575000.0
155,0.8528890411369444,0.9452150234544489,-1.1988248351470867,-0.0100912484566471,-1.5388793573191537,203 College Ave,0,0,0,0,1,0,0,0,1,630000.0
156,-0.1572640015114696,-0.3563697290196447,0.021314374790351,-0.2959579367835751,0.7047605846390076,724 Olympia Blvd,0,0,0,0,1,0,0,0,1,680000.0
157,-0.2013142828558999,-0.3563697290196447,0.021314374790351,-0.3663060000848974,1.501843195597828,36 Persimmon Ln,0,0,0,0,1,0,0,0,1,699000.0
158,-0.1492548594488459,0.294422647217402,0.021314374790351,-0.4078188148245469,1.4723216174141678,221 Norway Ave,0,0,0,0,1,1,0,0,0,650000.0
159,1.28738499803428,0.294422647217402,1.241453584727789,-0.490595864574866,-1.8636167173394136,507 Hicks St,0,1,0,0,0,0,0,1,0,2554000.0
160,-0.67785823558201,-0.3563697290196447,-0.3853986951887949,-0.4078188148245469,-1.2436635754825534,1767 Hendrickson St,0,1,0,0,0,0,0,0,1,725000.0
161,0.1951382492439731,0.294422647217402,0.834740514748643,0.0893406431353277,0.2324153337004473,53 Dewhurst St,0,0,0,0,1,0,0,0,1,1150000.0
162,-0.4445919730080948,0.294422647217402,-0.3853986951887949,0.1887725347273027,-0.3580162299727529,730 Bard Ave,0,0,0,0,1,0,0,0,1,627000.0
163,-1.0983381938697545,-1.0071621052566917,-0.3853986951887949,0.0197383190209453,0.3800232246187474,21 Sweetwater Ave,0,0,0,0,1,0,0,0,1,390000.0
164,-0.3254559848265673,-1.657954481493738,-1.1988248351470867,5.375344630997612,-1.0960556845642533,40 Macfarland Ave,0,0,0,0,1,0,0,0,1,365000.0
165,-0.3474811254987824,0.294422647217402,-0.3853986951887949,-0.4078188148245469,-1.2436635754825534,2311 E 14th St,0,1,0,0,0,0,0,0,1,825000.0
166,-0.0521440119395335,0.294422647217402,-0.3853986951887949,0.3100794424695121,-0.0628004481361527,260 Combs Ave,0,0,0,0,1,0,0,0,1,770000.0
167,0.4274033690600604,1.5960073996914956,1.241453584727789,-0.0279889889432026,0.9704547882919476,16740 146th Ave,0,0,0,1,0,0,0,1,0,850000.0
168,-0.7339222300203759,-0.3563697290196447,0.021314374790351,7.324410359757554,-1.5388793573191537,266 Guyon Ave,0,0,0,0,1,0,0,0,1,680000.0
169,-0.942159923648592,-0.3563697290196447,-0.7921117651679408,-0.0227688146346239,-0.2104083390544528,69 Andros Ave,0,0,0,0,1,0,0,0,1,425000.0
170,1.5196501178503674,1.5960073996914956,1.241453584727789,0.8350798300751399,-1.8636167173394136,300 Bard Ave,0,0,0,0,1,0,0,0,1,840000.0
171,2.2054329069625216,0.294422647217402,0.834740514748643,1.362068855512607,1.708494242883448,116 Bayview Ave,0,0,0,0,1,0,0,0,1,1400000.0
172,-0.5817485308305256,-0.3563697290196447,-0.7921117651679408,-0.4575347606205344,-0.2104083390544528,1722 E 54th St,0,1,0,0,0,0,0,0,1,635000.0
