,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
8642,0.0,,,,,7312 35th Ave Apt C5,,New Dorp,Staten Island,
8643,0.0,,,1900.0,1945.0,3044 87th St,,Jackson Heights,New York,
8644,0.0,,,2000.0,1930.0,5057 45th St,,Long Island City,Queens,
8645,0.0,,,2000.0,1930.0,3521 Clarendon Rd,,East Flatbush,Brooklyn,
8646,0.0,,,97138.8892,,1019 Van Siclen Ave # 93D,,East New York,Brooklyn,
8647,0.0,,,,,245 E 54th St # 25,,Midtown East,New York,
8648,0.0,,,,,375 Riverside Dr Apt 13C,,Upper West Side,Manhattan,
8649,0.0,,,2411.0,1994.0,1520 E 55th St,,Flatlands,Brooklyn,
8650,0.0,,,1600.0,1899.0,186 Lexington Ave,,Bedford-Stuyvesant,Brooklyn,
8651,0.0,,,2000.0,1899.0,614 Decatur St # 2,,Bedford-Stuyvesant,Brooklyn,
8652,0.0,,,,2006.0,1 River Ter # 7S,,New Dorp,Staten Island,
8653,0.0,,,,2007.0,340 E 23rd St Apt 11L,,Gramercy Park,Manhattan,
8654,0.0,,,,1910.0,36 Hudson St # 5B,,Tribeca,Manhattan,
8655,0.0,,,7854.0,1915.0,363 Greenwich St Apt 2A,,Tribeca,Manhattan,
8656,0.0,,,,1962.0,300 E 33rd St Apt 5H,,Kips Bay,Manhattan,
8657,0.0,,,2780.0,1955.0,2014 Utopia Pkwy,,Clearview,Queens,
8658,0.0,,,4000.0,1935.0,3328 167th St,,Flushing,Queens,
8659,0.0,,,4000.0,1935.0,22428 92nd Ave,,Queens Village,New York,
8660,0.0,,,,2004.0,350 W 42nd St Apt 19I,,Garment District,Manhattan,
8661,0.0,,,,,1270 5th Ave Apt 6J,,Harlem,Manhattan,
8662,0.0,,,,,7707 Ditmars Blvd # 2,,Astoria,Queens,
8663,0.0,,,,,3215 Olinville Ave Apt 2A,,Allerton,Bronx,
8664,0.0,,,,,8360 Vietor Ave Apt 6B,,New Dorp,Staten Island,
8665,0.0,,,1702.0,1935.0,1047 E 232nd St,,Wakefield,Bronx,
8666,0.0,,,4900.0,2005.0,3225 211th St,Single Family Home,Bayside,Queens,
8667,0.0,,,5000.0,1910.0,8637 112th St,,Richmond Hill,Queens,
8668,0.0,,,2650.0,1930.0,19138 115th Rd,Single Family Home,St. Albans,Queens,
8669,0.0,,,1344.0,1940.0,21604 115th Ct,,Cambria Heights,New York,
8670,0.0,,,,1985.0,225 W 83rd St Apt 4K,,Upper West Side,Manhattan,
8671,0.0,,,,1985.0,225 W 83rd St Apt 4H,,Upper West Side,Manhattan,
8672,0.0,,,,2015.0,553 W 30th St # 83D,,New Dorp,Staten Island,
8673,0.0,,,,,77 Bleecker St Apt 904,,Greenwich Village,Manhattan,
8674,0.0,,,,,534 E 84th St Apt 4W,,Upper East Side,Manhattan,
8675,0.0,,,2003.0,1930.0,2068 58th St,,Borough Park,Brooklyn,
8676,0.0,,,,2014.0,651 New York Ave Apt 204,,East Flatbush,Brooklyn,
8677,0.0,,,,,720 Fort Washington Ave Apt 5P,,Washington Heights,Manhattan,
8678,0.0,,,3300.0,1920.0,4557 149th St,,Flushing,Queens,
8679,0.0,,,,,2 Tudor City Pl,,Midtown East,New York,
8680,0.0,,,,1989.0,2540 Shore Blvd Apt 10N,,Astoria,New York,
8681,0.0,,,35283.6324,1988.0,821 Underhill Ave # 4C,,Clason Point,Bronx,
8682,0.0,,,2472.0,1935.0,2271 Ellis Ave,,Unionport,Bronx,
8683,0.0,,,3855.0,1930.0,3151 Rawlins Ave,,Country Club,Bronx,
8684,0.0,,,1734.0,1899.0,188 Park Pl,,Prospect Heights,Brooklyn,
8685,0.0,,,4350.0,1930.0,1345 Ocean Pkwy,,Midwood,Brooklyn,
8686,0.0,,,,,140 W End Ave # 11P,,New Dorp,Staten Island,
8687,0.0,,,,,200 E 57th St Apt 15A,,Midtown East,New York,
8688,0.0,,,,,153 W 80th St Apt 4C,,Upper West Side,Manhattan,
8689,0.0,,,,,333 E 79th St Apt 21V,,Upper East Side,Manhattan,
8690,0.0,,,,,2 Tudor City Pl Apt 9BS,,New Dorp,Staten Island,
8691,0.0,,,,,20 W 77th St # 7B,,Upper West Side,Manhattan,
8692,0.0,,,,,151 Manhattan Ave Apt 3B,,Williamsburg,Brooklyn,
8693,0.0,,,,,465 W End Ave # 7AE,,Upper West Side,Manhattan,
8694,0.0,,,1600.0,1901.0,18 E 95th St,Multi-Family Home,Upper East Side,Manhattan,
8695,0.0,,,5000.0,1920.0,3031 153rd St,,Flushing,Queens,
8696,0.0,,,3109.0,1920.0,2339 124th St,,College Point,New York,
8697,0.0,,,4100.0,1925.0,16412 86th Rd,Single Family Home,Jamaica Hills,Queens,
8698,0.0,,,8000.0,1930.0,16817 14th Ave,,Whitestone,New York,
8699,0.0,,,1929.0,1920.0,7854 81st St,Single Family Home,Glendale,Queens,
8700,0.0,,,,1985.0,225 W 83rd St Apt 4L,,Upper West Side,Manhattan,
8701,0.0,,,,,1619 3rd Ave Apt 12A,,Upper East Side,Manhattan,
8702,0.0,,,4000.0,1925.0,4007 248th St,,Douglaston,Queens,
8703,0.0,,,2500.0,1926.0,1150 Manor Ave,,Clason Point,Bronx,
8704,0.0,,,2500.0,1930.0,335 Leland Ave,Multi-Family Home,Clason Point,Bronx,
8705,0.0,,,5124.0,1920.0,2123 Gleason Ave,,Unionport,Bronx,
8706,0.0,,,,,9410 59th Ave Apt 2G,,New Dorp,Staten Island,
8707,941.0,2.0,2.0,,2014.0,330 Bleecker St Apt 2A,,Bushwick,Brooklyn,845000.0
8708,3068.0,3.0,3.5,,1907.0,1 Central Park S Unit 1015,,Midtown East,New York,8200000.0
8709,1800.0,3.0,2.0,18.0,1950.0,63-12 76th St,,Middle Village,Queens,760000.0
8710,1440.0,0.0,0.0,,1901.0,226 12th St,,Park Slope,Brooklyn,1350000.0
8711,1800.0,4.0,2.5,,1901.0,87 Pioneer St,,Red Hook,Brooklyn,1650000.0
8712,1100.0,3.0,1.0,,1989.0,37 Jennifer Pl Unit 26A,,Bulls Head,Staten Island,399888.0
8713,,0.0,1.0,,1963.0,235 E 87th St Apt 9E,,Upper East Side,Manhattan,410000.0
8714,,3.0,3.0,,1966.0,870 United Nations Plz Unit 22CD,,Midtown East,New York,1995307.0
8715,,1.0,1.5,,1968.0,160 E 65th St Apt 11E,,Upper East Side,Manhattan,1075000.0
8716,3192.0,5.0,3.5,13068.012,2012.0,310 Ramona Ave,,Huguenot,Staten Island,1225000.0
8717,2927.0,4.0,3.5,4132.0,2008.0,16 Covington Cir,Single Family Home,Huguenot,Staten Island,1175000.0
8718,1164.0,3.0,1.5,2100.0,1960.0,2673 E 63rd St,,Mill Basin,Brooklyn,700000.0
8719,1540.0,2.0,2.0,1600.0,1940.0,1630 65th St,,Bensonhurst,Brooklyn,868888.0
8720,2087.0,3.0,2.5,4410.0,1976.0,420 Ramona Ave,,Huguenot,Staten Island,663000.0
8721,2444.0,6.0,3.0,4746.0,1965.0,79 Bay Ter,,Bay Terrace,Staten Island,916000.0
8722,1452.0,3.0,2.5,3182.0,1920.0,3 W Raleigh Ave,Single Family Home,West Brighton,Staten Island,690000.0
8723,1648.0,4.0,2.0,3000.0,1915.0,311 Clinton B Fiske Ave,Single Family Home,Westerleigh,Staten Island,680000.0
8724,1036.0,2.0,1.5,760.0,1984.0,34 Greentree Ln,Condo,Bulls Head,Staten Island,430000.0
8725,1184.0,3.0,1.5,1573.0,1925.0,3604 Avenue R,,Marine Park,Brooklyn,648000.0
8726,1600.0,3.0,2.5,2000.0,2000.0,127 Baden Pl,Single Family Home,Midland Beach,Staten Island,562000.0
8727,,8.0,3.0,3880.0,2002.0,2840 Bruner Ave,,Baychester,Bronx,850000.0
8728,1211.0,4.0,3.0,6000.0,1950.0,35 Sheridan Pl,,Annadale,Staten Island,650000.0
8729,1216.0,3.0,1.5,2500.0,1972.0,363 Melba St,Single Family Home,Manor Heights,Staten Island,600000.0
8730,2288.0,3.0,2.0,6000.0,1945.0,5 Dent Rd,Single Family Home,Great Kills,Staten Island,625000.0
8731,750.0,1.0,1.0,,,820 Ocean Pkwy Apt 311,,Midwood,Brooklyn,250000.0
8732,1600.0,2.0,,1216.0,2001.0,21 Tone Ln,,Rosebank,Staten Island,510000.0
8733,1600.0,3.0,3.5,2025.0,1992.0,2142 Richmond Rd,Single Family Home,Grant City,Staten Island,580000.0
8734,2940.0,5.0,3.0,2000.0,1910.0,535 84th St,,Bay Ridge,Brooklyn,1390000.0
8735,2080.0,5.0,3.0,2800.0,1955.0,2054 E 63rd St,,Mill Basin,Brooklyn,880000.0
8736,,,2.5,4200.0,1970.0,101 Copley St,,New Springville,Staten Island,850000.0
8737,2000.0,3.0,1.5,2375.0,2010.0,218 Hamilton Ave,Single Family Home,St. George,Staten Island,508000.0
8738,3900.0,4.0,4.5,16552.8152,1960.0,457 Ocean Ter,,Emerson Hill,Staten Island,1450000.0
8739,1444.0,3.0,2.5,2400.0,1925.0,1594 E 21st St,,Midwood,Brooklyn,1106000.0
8740,1656.0,3.0,1.5,3825.0,1915.0,216 Deems Ave,Single Family Home,Westerleigh,Staten Island,555000.0
8741,500.0,0.0,1.0,,1960.0,5900 Arlington Ave Apt 2N,,Riverdale,Bronx,149000.0
8742,1600.0,3.0,2.5,2825.0,1996.0,97 Isernia Ave,,Oakwood,Staten Island,539999.0
8743,2700.0,7.0,3.0,,1901.0,1517 Glover St,,Westchester Village,Bronx,810000.0
8744,1540.0,3.0,2.0,1274.0,1996.0,118 Kenilworth Ave,Condo,Eltingville,Staten Island,560000.0
8745,1916.0,3.0,1.5,1600.0,2004.0,66 Treadwell Ave,,Port Richmond,Staten Island,580000.0
8746,1765.0,3.0,2.5,,1920.0,123 Ft Greene Pl Unit 1B,,Fort Greene,Brooklyn,2249500.0
8747,640.0,1.0,1.0,,1950.0,225 Adams St Apt 4F,,Downtown Brooklyn,New York,510000.0
8748,,3.0,2.0,,1978.0,300 E 54th St Unit 20KL,,Midtown East,New York,1895000.0
8749,6534.0,5.0,4.0,,1900.0,5 W 87th St,,Upper West Side,Manhattan,7580000.0
8750,1240.0,3.0,2.5,500.0,1996.0,40 Sable Loop,Single Family Home,Great Kills,Staten Island,435000.0
8751,1536.0,3.0,1.5,2700.0,1975.0,634 Laconia Ave,,Midland Beach,Staten Island,510000.0
8752,1000.0,2.0,1.0,,1962.0,401 E 74th St Apt 12A,,Upper East Side,Manhattan,949000.0
8753,945.0,1.0,1.0,476.0,1986.0,5 Vogel Ln,Condo,Westerleigh,Staten Island,345000.0
8754,794.0,1.0,1.0,,2005.0,350 W 42nd St Apt 46H,,Garment District,Manhattan,1210000.0
8755,2023.0,5.0,3.5,,1930.0,2340 62nd St,,Borough Park,Brooklyn,1125000.0
8756,988.0,2.0,2.0,,2014.0,542 E 87th St Apt 3,,Canarsie,Brooklyn,430000.0
8757,,1.0,1.0,,1955.0,40 Tehama St Apt 2K,,Kensington,Brooklyn,475000.0
8758,,0.0,1.0,,1963.0,201 E 21st St Apt 20H,,Chelsea,Manhattan,595000.0
8759,1192.0,3.0,2.0,3083.0,1940.0,119 Smith Pl,,Port Richmond,Staten Island,379999.0
8760,,3.0,2.5,,,592 Third Ave Unit 25,,New Dorp,Staten Island,3500000.0
8761,1207.0,2.0,2.0,,2019.0,138 E 50th St Apt 14D,,Midtown East,New York,1900000.0
8762,2914.0,4.0,4.5,,1911.0,90 Morton St Apt 2B,,West Village,Manhattan,8520000.0
8763,,1.0,1.0,,1924.0,325 W 45th St Apt 502,,Hell's Kitchen,Manhattan,465000.0
8764,1288.0,2.0,2.0,1680.0,1920.0,54 Gotham Ave,,Gerritsen Beach,Brooklyn,655000.0
8765,3249.0,4.0,4.5,,1911.0,90 Morton St Apt 5A,,West Village,Manhattan,9150000.0
8766,976.0,2.0,2.0,,2007.0,310 W 52nd St Apt 14B,,Hell's Kitchen,Manhattan,1565000.0
8767,,1.0,1.0,,1899.0,57 Front St Apt 703,,DUMBO,Brooklyn,1625000.0
8768,750.0,1.0,1.0,,,2270 Plumb 1st St Apt 4A,,Gerritsen Beach,Brooklyn,175000.0
8769,,1.0,1.0,,1972.0,201 W 70th St Apt 21F,,Upper West Side,Manhattan,1350000.0
8770,752.0,1.0,1.0,,2014.0,260 N 9th St Apt 5D,,Williamsburg,Brooklyn,1025000.0
8771,2097.0,3.0,3.5,,2006.0,30 West St Apt 32F,,Battery Park City,Manhattan,3990000.0
8772,800.0,1.0,1.0,,1959.0,411 E 57th St Apt 5B,,Midtown East,New York,630000.0
8773,,3.0,2.5,,1920.0,497 9th St Apt 3,,Park Slope,Brooklyn,1675000.0
8774,2700.0,5.0,3.0,2000.0,1955.0,2429 Brigham St,,Sheepshead Bay,Brooklyn,814000.0
8775,1200.0,2.0,2.0,,1908.0,317 W 95th St Apt 2E,,Upper West Side,Manhattan,995000.0
8776,1319.0,3.0,2.0,,1912.0,780 W End Ave Apt 3C,,Upper West Side,Manhattan,1775000.0
8777,590.0,1.0,1.0,,1921.0,305 W 150th St Apt 405,,Harlem,Manhattan,450000.0
8778,1847.0,2.0,3.0,,2016.0,215 E 19th St Apt 11A,,New Dorp,Staten Island,4190000.0
8779,646.0,1.0,1.0,,2020.0,150 E 23rd St Apt 5B,,Gramercy Park,Manhattan,1225000.0
8780,,2.0,1.0,,1910.0,214 Bradhurst Ave Apt 18,,Harlem,Manhattan,365000.0
8781,,1.0,1.0,,1938.0,33 E 22nd St Apt 4G,,Flatiron District,Manhattan,675000.0
8782,1096.0,2.0,1.0,1096.0,1991.0,16 Jupiter Ln,Condo,Graniteville,Staten Island,290000.0
8783,1025.0,2.0,,770.0,1990.0,19 Saccheri Ct,Condo,Great Kills,Staten Island,330000.0
8784,1350.0,2.0,1.5,,1920.0,307 E 12th St Apt 3B,,East Village,Manhattan,1500000.0
8785,1621.0,2.0,2.5,,2019.0,138 E 50th St Apt 54A,,Midtown East,New York,4800000.0
8786,,3.0,2.5,,1927.0,21 E 87th St Unit 8D,,Upper East Side,Manhattan,4195000.0
8787,,0.0,1.0,,1941.0,310 W 55th St Apt 6K,,Hell's Kitchen,Manhattan,385000.0
8788,,2.0,2.0,,1956.0,330 E 80th St Unit 5KL,,Upper East Side,Manhattan,1225000.0
8789,,1.0,1.0,,1961.0,150 W End Ave Apt 25R,,Upper West Side,Manhattan,765000.0
8790,919.0,2.0,1.0,,1964.0,1019 Van Siclen Ave Apt 8H,,East New York,Brooklyn,365000.0
8791,,0.0,1.0,,1931.0,235 E 22nd St Apt 15N,,Gramercy Park,Manhattan,385000.0
8792,,1.0,1.0,,1972.0,200 E 24th St Apt 1410,,Kips Bay,Manhattan,515000.0
8793,3864.0,3.0,2.5,3720.0,2020.0,157 Marine Way,Single Family Home,New Dorp Beach,Staten Island,849000.0
8794,950.0,1.0,1.5,,1968.0,400 E 56th St Apt 40F,,Midtown East,New York,600000.0
8795,960.0,3.0,1.0,,1950.0,251-10 63 Ave,,Little Neck,New York,270000.0
8796,,0.0,5.0,,1920.0,207 Richardson St,Multi-Family Home,Williamsburg,Brooklyn,1965000.0
8797,,1.0,1.0,,1966.0,370 E 76th St Apt A803,,Upper East Side,Manhattan,712500.0
8798,700.0,1.0,1.0,,1955.0,141-15 28 Ave Unit 5F,,New Dorp,Staten Island,235000.0
8799,,4.0,2.5,8276.0,1935.0,158-05 Cross Island Pkwy,,Whitestone,New York,1235000.0
8800,,3.0,2.0,,1961.0,18-65 211 St Unit L1,,Bayside,New York,428000.0
8801,394.0,0.0,1.0,,1964.0,190 Cozine Ave Apt 4A,,East New York,Brooklyn,185000.0
8802,,2.0,1.0,,1948.0,920 E 17th St Apt 420,,Midwood,Brooklyn,450000.0
8803,,1.0,1.0,,1955.0,212-10 69 Ave Unit A,,New Dorp,Staten Island,220000.0
8804,,0.0,0.0,5260.0,,171-34/38 Liberty Ave,Land,New Dorp,Staten Island,900000.0
8805,1555.0,3.0,1.5,1307.0,1987.0,88-09 249 St,Single Family Home,Bellerose,New York,620000.0
8806,850.0,1.0,1.0,,,1840 E 13th St Apt 6L,,Sheepshead Bay,Brooklyn,270000.0
8807,3708.0,6.0,5.0,,1928.0,1200 Fifth Ave Unit 5S,,Harlem,Manhattan,4500000.0
8808,,3.0,1.5,1742.0,1940.0,29-15 167th St,Single Family Home,Flushing,New York,800000.0
8809,1422.0,3.0,2.0,1742.0,1915.0,91-38 88th St,Single Family Home,Woodhaven,New York,605000.0
8810,,3.0,1.5,3920.0,1950.0,209-11 34th Rd,,Bayside,New York,950000.0
8811,4131.0,3.0,2.5,4000.0,2021.0,60 Hickory Ave,,South Beach,Staten Island,1039999.0
8812,,9.0,5.0,2614.0,1920.0,207 Richardson St,,Williamsburg,Brooklyn,1965000.0
8813,1132.0,3.0,2.5,3049.0,1935.0,114-19 168th St,Single Family Home,St. Albans,Queens,550000.0
8814,,6.0,2.5,4356.0,1935.0,98-14 Ascan Ave,,Forest Hills,New York,1100000.0
8815,0.0,,,1975.0,1930.0,2237 W 1st St,,Gravesend,Brooklyn,
8816,0.0,,,6800.0,2019.0,21 Powers St Apt 1C,,Williamsburg,Brooklyn,
8817,0.0,,,2413.0,2014.0,268 Greene Ave Apt 3,,Clinton Hill,Brooklyn,
8818,0.0,,,3033.0,1920.0,16803 118th Rd,,St. Albans,Queens,
8819,0.0,,,13503.6124,1927.0,9752 75th St Apt B32,,Ozone Park,Queens,
8820,0.0,,,2650.0,1930.0,6437 Catalpa Ave,,Ridgewood,Queens,
8821,0.0,,,1600.0,1901.0,120 Jefferson Ave,,Bedford-Stuyvesant,Brooklyn,
8822,0.0,,,,,520 W 23rd St Apt 10A,,Chelsea,Manhattan,
8823,0.0,,,1800.0,1910.0,531 Hancock St # 6,,Bedford-Stuyvesant,Brooklyn,
8824,0.0,,,2700.0,1931.0,1664 64th St,,Borough Park,Brooklyn,
8825,0.0,,,3194.0,1920.0,814 Montgomery St,,Crown Heights,Brooklyn,
8826,0.0,,,1800.0,1925.0,1814 E 32nd St,,Marine Park,Brooklyn,
8827,0.0,,,,,225 Baltic St Apt 2F,,Cobble Hill,Brooklyn,
8828,2166.0,,4.0,6000.0,1910.0,2223 79th St,,Gravesend,Brooklyn,1450000.0
8829,0.0,,,,,2420 Morris Ave Apt 3B,,New Dorp,Staten Island,
8830,0.0,,,,,2420 Morris Ave Apt 6E,,New Dorp,Staten Island,
8831,0.0,,,,,2420 Morris Ave Apt 2G,,New Dorp,Staten Island,
8832,0.0,,,,,2420 Morris Ave Apt 2E,,New Dorp,Staten Island,
8833,0.0,,,,,2420 Morris Ave Apt 4F,,New Dorp,Staten Island,
8834,0.0,,,,,2420 Morris Ave Apt 3C,,New Dorp,Staten Island,
8835,0.0,,,,,2420 Morris Ave Apt 2A,,New Dorp,Staten Island,
8836,0.0,,,1907.0,1992.0,1165 W Farms Rd,,Crotona Park East,Bronx,
8837,0.0,,,2500.0,1901.0,780 Elsmere Pl,,West Farms,Bronx,
8838,0.0,,,2000.0,1920.0,4154 54th St,,Woodside,New York,
8839,0.0,,,2222.0,1955.0,7319 58th Ave,,Maspeth,Queens,
8840,0.0,,,,2002.0,1410 Outlook Ave Apt 3,,Spencer Estates,Bronx,
8841,0.0,,,5105.0,1925.0,163 Linden Blvd # 8,,Flatbush,Brooklyn,
8842,0.0,,,4000.0,1950.0,14543 19th Ave,,Whitestone,New York,
8843,0.0,,,2100.0,1901.0,81 Leroy St,,West Village,Manhattan,
8844,0.0,,,4176.0,1945.0,2424 Healy Ave,,Far Rockaway,Queens,
8845,0.0,,,4000.0,,545 Beach 68th St,,Far Rockaway,New York,
8846,0.0,,,4000.0,2005.0,1432 161st St,,Whitestone,Queens,
8847,0.0,,,,,207 E 57th St Apt 30A,,Midtown East,New York,
8848,0.0,,,6050.0,1922.0,352 E 8th St # 24,,Kensington,Brooklyn,
8849,0.0,,,2084.0,1901.0,1072 Prospect Pl,,Crown Heights,Brooklyn,
8850,0.0,,,1600.0,1940.0,1640 Troy Ave,,Flatlands,Brooklyn,
8851,0.0,,,2000.0,1899.0,639 Macon St,,Bedford-Stuyvesant,Brooklyn,
8852,0.0,,,2492.0,1930.0,1155 Willmohr St,,East Flatbush,Brooklyn,
8853,0.0,,,,2006.0,505 Court St Apt 4M,,Carroll Gardens,Brooklyn,
8854,0.0,,,,,2420 Morris Ave Apt 2B,,New Dorp,Staten Island,
8855,0.0,,,2750.0,1960.0,4606 30th Rd,,Astoria,Queens,
8856,0.0,,,,,2420 Morris Ave Apt 3E,,New Dorp,Staten Island,
8857,0.0,,,,,2420 Morris Ave Apt 5K,,New Dorp,Staten Island,
8858,0.0,,,2727.0,1965.0,437 Howe Ave,,Castle Hill,Bronx,
8859,0.0,,,,2006.0,505 Court St Apt 4M,,Carroll Gardens,Brooklyn,
8860,0.0,,,36590.4336,1949.0,6360 102nd St Apt A2,,Rego Park,New York,
8861,0.0,,,2500.0,1970.0,1555 Dwight Pl,,Spencer Estates,Bronx,
8862,0.0,,,2500.0,1930.0,632 Vermont St,,East New York,Brooklyn,
8863,0.0,,,2000.0,1930.0,411 Bradford St,,East New York,Brooklyn,
8864,0.0,,,2160.0,1940.0,4361 Bedford Ave,,Sheepshead Bay,Brooklyn,
8865,0.0,,,5033.0,,206 E 95th St Apt 18B,,Upper East Side,Manhattan,
8866,0.0,,,7000.0,1950.0,6750 180th St,Single Family Home,Fresh Meadows,New York,
8867,0.0,,,2007.0,1930.0,10711 91st St,,Ozone Park,Queens,
8868,0.0,,,3000.0,1925.0,11108 212th St,,Queens Village,New York,
8869,0.0,,,4000.0,1965.0,14726 Jasmine Ave,Single Family Home,Flushing,New York,
8870,0.0,,,4070.0,1940.0,5801 213th St,Single Family Home,Bayside,New York,
8871,0.0,,,16552.8152,1920.0,2855 Bell Blvd,,Bayside,New York,
8872,0.0,,,106722.098,1969.0,14930 88th St Apt 2K,,Howard Beach,New York,
8873,0.0,,,2017.0,1901.0,6028 Catalpa Ave,Multi-Family Home,Ridgewood,Queens,
8874,0.0,,,2000.0,1975.0,24041 67th Ave,,Douglaston,Queens,
8875,0.0,,,,,150 E 61st St Apt 2A,,Upper East Side,Manhattan,
8876,0.0,,,1890.0,1915.0,338 Clinton Ave Apt 4,,Clinton Hill,Brooklyn,
8877,0.0,,,2000.0,1990.0,5738 Penrod St # A,,Corona,Queens,
8878,0.0,,,,2008.0,138 Heron Ln # 354,,Clason Point,Bronx,
8879,0.0,,,1614.0,2004.0,3148 Westchester Ave,,Pelham Bay,Bronx,
8880,0.0,,,11761.2108,1925.0,2416 Queens Plz S,,New Dorp,Staten Island,
8881,0.0,,,2611.0,1955.0,4409 196th St,,Auburndale,Queens,
8882,0.0,,,,,3326 92nd St Apt 5V,,Jackson Heights,New York,
8883,0.0,,,2375.0,1915.0,1915 Matthews Ave,,Van Nest,Bronx,
8884,0.0,,,2445.0,1922.0,183 E Mosholu Pkwy N,,Norwood,Bronx,
8885,0.0,,,2000.0,1901.0,3769 62nd St,,Woodside,New York,
8886,0.0,,,,,2420 Morris Ave Apt 1A,,New Dorp,Staten Island,
8887,0.0,,,,,2420 Morris Ave Apt 4K,,New Dorp,Staten Island,
8888,0.0,,,2900.0,1970.0,2156 43rd St,,Astoria,New York,
8889,0.0,,,,1984.0,100 United Nations Plz Apt 14G,,Midtown East,New York,
8890,0.0,,,4000.0,1935.0,10902 200th St,,Hollis,New York,
8891,0.0,,,3200.0,1935.0,13419 234th St,,Laurelton,Queens,
8892,0.0,,,2280.0,1970.0,14320 21st Ave,,Whitestone,New York,
8893,0.0,,,,,5900 Arlington Ave Apt 7K,,Riverdale,Bronx,
8894,0.0,,,,,3616 Henry Hudson Pkwy Apt 7DN,,Riverdale,Bronx,
8895,0.0,,,1800.0,1990.0,619 Sackman St,,Brownsville,Brooklyn,
8896,0.0,,,,2003.0,1323 46th St Apt 4C,,Borough Park,Brooklyn,
8897,0.0,,,3339.0,1930.0,1947 59th St,,Borough Park,Brooklyn,
8898,0.0,,,2000.0,1945.0,621 Avenue W,,Sheepshead Bay,Brooklyn,
8899,0.0,,,4000.0,1910.0,392 E 49th St,,East Flatbush,Brooklyn,
8900,0.0,,,,1930.0,940 Fulton St,,Clinton Hill,Brooklyn,
8901,0.0,,,2500.0,1912.0,326 Eldert St,,Bushwick,Brooklyn,
8902,0.0,,,,2008.0,300 E 23rd St Apt 5H,,New Dorp,Staten Island,
8903,0.0,,,10018.809200000002,,4620 11th St Apt 5D,,Long Island City,New York,
8904,0.0,,,27878.4256,1890.0,5009 2nd St # 1102,,Long Island City,Queens,
8905,0.0,,,,,2420 Morris Ave Apt 5D,,New Dorp,Staten Island,
8906,0.0,,,,,2420 Morris Ave Apt 6C,,New Dorp,Staten Island,
8907,0.0,,,2000.0,1920.0,4152 54th St,,Woodside,New York,
8908,0.0,,,,,2420 Morris Ave Apt 1C,,New Dorp,Staten Island,
8909,0.0,,,,,2420 Morris Ave Apt 2C,,New Dorp,Staten Island,
8910,0.0,,,,,2420 Morris Ave Apt 2L,,New Dorp,Staten Island,
8911,0.0,,,,,2420 Morris Ave Apt 5F,,New Dorp,Staten Island,
8912,0.0,,,,,2420 Morris Ave Apt 2D,,New Dorp,Staten Island,
8913,0.0,,,,,2420 Morris Ave Apt 2H,,New Dorp,Staten Island,
8914,0.0,,,2500.0,1940.0,2640 30th St,,Astoria,Queens,
8915,0.0,,,,,3965 52nd St Apt 5E,,Woodside,New York,
8916,0.0,,,3100.0,1925.0,6812 53rd Dr,,Maspeth,Queens,
8917,0.0,,,1900.0,1965.0,4524 Bronx Blvd,,Wakefield,Bronx,
8918,0.0,,,3942.0,2015.0,724 Bedford Ave # 6,,Williamsburg,Brooklyn,
8919,0.0,,,,,2909 Ocean Ave Apt 4G,,Sheepshead Bay,Brooklyn,
8920,0.0,,,,,150 E 69th St Apt 11D,,Upper East Side,Manhattan,
8921,0.0,,,,,2925 W 5th St Apt 15D,,Coney Island,Brooklyn,
8922,0.0,,,,,85 Edgewater Park Unit 85D,,Throgs Neck,Bronx,
8923,0.0,,,32234.4296,1930.0,4525 Livingston Ave,,Riverdale,Bronx,
8924,0.0,,,,2006.0,5814 12th Ave Apt 1,,Borough Park,Brooklyn,
8925,0.0,,,1800.0,1940.0,63 E 91st St,,East Flatbush,Brooklyn,
8926,0.0,,,2000.0,1901.0,407 Adelphi St,,Fort Greene,Brooklyn,
8927,0.0,,,2375.0,,221 Barbey St,,Cypress Hills,Brooklyn,
8928,0.0,,,3200.0,1925.0,1314 E 32nd St,,Flatlands,Brooklyn,
8929,0.0,,,,1993.0,2726 E 19th St Apt B1,,Sheepshead Bay,Brooklyn,
8930,0.0,,,4200.0,1960.0,1291 E 58th St,,Flatlands,Brooklyn,
8931,0.0,,,,,4050 Nostrand Ave,,Sheepshead Bay,Brooklyn,
8932,0.0,,,7663.0,1925.0,1077 54th St Apt 3A,,Borough Park,Brooklyn,
8933,0.0,,,77972.4716,2007.0,22 N 6th St Apt 12B,,Williamsburg,Brooklyn,
8934,0.0,,,2500.0,1930.0,423 Essex St,,East New York,Brooklyn,
8935,0.0,,,1800.0,1950.0,2135 E 35th St,,Marine Park,Brooklyn,
8936,0.0,,,,2009.0,7608 Bay Pkwy Apt 8D,,New Dorp,Staten Island,
8937,0.0,,,4100.0,1925.0,9913 74th Ave,,Forest Hills,Queens,
8938,0.0,,,2442.0,1930.0,2829 202nd St,Single Family Home,Auburndale,Queens,
8939,0.0,,,8400.0,2006.0,14026 Cherry Ave Apt 5C,,Flushing,New York,
8940,0.0,,,,,4235 Main St # 6J,,Flushing,New York,
8941,0.0,,,4000.0,1930.0,10035 194th St,,Hollis,New York,
